 mod L/Lsol Teff t (year) Reff/Rsol k2conv k2rad Mrad/Msol Rrad/Reff
  181   0.255766 4801.0  9.2965801E+08  0.7325  0.0238  0.0873  0.7543040  9.5558E-001
  182   0.255678 4799.0  9.4085801E+08  0.7329  0.0238  0.0872  0.7544100  9.5522E-001
  183   0.255820 4799.0  9.5205801E+08  0.7330  0.0238  0.0872  0.7544096  9.5501E-001
  184   0.256017 4801.0  9.6325801E+08  0.7329  0.0238  0.0872  0.7543408  9.5516E-001
  185   0.255916 4800.0  9.6619403E+08  0.7330  0.0238  0.0872  0.7543789  9.5502E-001
  186   0.256189 4802.0  9.6986404E+08  0.7328  0.0238  0.0872  0.7542770  9.5498E-001
  187   0.256247 4802.0  9.7445156E+08  0.7327  0.0238  0.0872  0.7542768  9.5523E-001
  188   0.256007 4800.0  9.8018596E+08  0.7331  0.0238  0.0872  0.7544085  9.5486E-001
  189   0.256176 4800.0  9.8735396E+08  0.7331  0.0238  0.0872  0.7543741  9.5466E-001
  190   0.256262 4801.0  9.9631396E+08  0.7332  0.0238  0.0872  0.7543737  9.5461E-001
  191   0.256325 4801.0  1.0075140E+09  0.7332  0.0238  0.0872  0.7543733  9.5453E-001
  192   0.256396 4801.0  1.0187140E+09  0.7333  0.0238  0.0872  0.7543729  9.5445E-001
  193   0.256474 4801.0  1.0299140E+09  0.7334  0.0238  0.0871  0.7543725  9.5436E-001
  194   0.256558 4801.0  1.0411140E+09  0.7334  0.0238  0.0871  0.7543720  9.5427E-001
  195   0.256662 4802.0  1.0523140E+09  0.7335  0.0238  0.0871  0.7543545  9.5411E-001
  196   0.256763 4802.0  1.0635140E+09  0.7335  0.0238  0.0871  0.7543370  9.5408E-001
  197   0.256862 4803.0  1.0747140E+09  0.7335  0.0238  0.0871  0.7543366  9.5406E-001
  198   0.256941 4803.0  1.0859140E+09  0.7336  0.0238  0.0871  0.7543362  9.5398E-001
  199   0.256972 4802.0  1.0971140E+09  0.7338  0.0238  0.0871  0.7543699  9.5372E-001
  200   0.257155 4803.0  1.1083140E+09  0.7337  0.0238  0.0871  0.7543353  9.5386E-001
  201   0.257151 4803.0  1.1195140E+09  0.7339  0.0238  0.0870  0.7543520  9.5343E-001
  202   0.257343 4804.0  1.1307140E+09  0.7338  0.0238  0.0870  0.7543027  9.5359E-001
  203   0.257310 4803.0  1.1419140E+09  0.7340  0.0238  0.0870  0.7543853  9.5323E-001
  204   0.257441 4803.0  1.1531140E+09  0.7341  0.0238  0.0870  0.7543848  9.5311E-001
  205   0.257540 4803.0  1.1643140E+09  0.7342  0.0238  0.0870  0.7543673  9.5289E-001
  206   0.257638 4804.0  1.1755140E+09  0.7342  0.0238  0.0870  0.7543584  9.5282E-001
  207   0.257724 4804.0  1.1867140E+09  0.7343  0.0238  0.0869  0.7543836  9.5287E-001
  208   0.257812 4804.0  1.1979140E+09  0.7344  0.0238  0.0869  0.7543831  9.5264E-001
  209   0.258207 4807.0  1.2008500E+09  0.7340  0.0238  0.0869  0.7542301  9.5281E-001
  210   0.257981 4806.0  1.2031988E+09  0.7341  0.0238  0.0869  0.7542999  9.5306E-001
  211   0.258121 4807.0  1.2061348E+09  0.7339  0.0238  0.0869  0.7541981  9.5293E-001
  212   0.257953 4806.0  1.2084836E+09  0.7341  0.0238  0.0869  0.7542997  9.5306E-001
  213   0.258146 4807.0  1.2114196E+09  0.7340  0.0238  0.0869  0.7541979  9.5289E-001
  214   0.258047 4806.0  1.2137684E+09  0.7341  0.0238  0.0869  0.7542296  9.5278E-001
  215   0.258135 4807.0  1.2167044E+09  0.7341  0.0238  0.0869  0.7542294  9.5274E-001
  216   0.258255 4807.0  1.2203745E+09  0.7340  0.0238  0.0869  0.7541975  9.5285E-001
  217   0.258267 4807.0  1.2249620E+09  0.7340  0.0238  0.0869  0.7541973  9.5286E-001
  218   0.258180 4807.0  1.2286320E+09  0.7341  0.0238  0.0869  0.7542290  9.5272E-001
  219   0.258317 4807.0  1.2332195E+09  0.7341  0.0238  0.0869  0.7541970  9.5278E-001
  220   0.258261 4807.0  1.2355683E+09  0.7341  0.0238  0.0869  0.7542287  9.5272E-001
  221   0.258401 4808.0  1.2385043E+09  0.7340  0.0238  0.0869  0.7541968  9.5281E-001
  222   0.258217 4807.0  1.2408532E+09  0.7342  0.0238  0.0869  0.7542285  9.5263E-001
  223   0.258444 4808.0  1.2437892E+09  0.7341  0.0238  0.0869  0.7541966  9.5274E-001
  224   0.258404 4808.0  1.2474592E+09  0.7341  0.0238  0.0869  0.7541965  9.5256E-001
  225   0.258415 4808.0  1.2493382E+09  0.7341  0.0238  0.0869  0.7542282  9.5267E-001
  226   0.258385 4807.0  1.2508415E+09  0.7342  0.0238  0.0869  0.7542281  9.5261E-001
  227   0.257980 4804.0  1.2527205E+09  0.7345  0.0238  0.0869  0.7543682  9.5246E-001
  228   0.258694 4809.0  1.2550693E+09  0.7342  0.0238  0.0869  0.7542280  9.5255E-001
  229   0.258534 4808.0  1.2580053E+09  0.7342  0.0238  0.0869  0.7542279  9.5254E-001
  230   0.258541 4808.0  1.2616754E+09  0.7343  0.0238  0.0869  0.7542277  9.5251E-001
  231   0.258172 4805.0  1.2646114E+09  0.7347  0.0238  0.0868  0.7543678  9.5215E-001
  232   0.258826 4809.0  1.2682814E+09  0.7342  0.0238  0.0869  0.7542275  9.5254E-001
  233   0.258598 4808.0  1.2712174E+09  0.7343  0.0238  0.0869  0.7542274  9.5246E-001
  234   0.258711 4809.0  1.2748874E+09  0.7342  0.0238  0.0869  0.7542272  9.5258E-001
  235   0.258589 4808.0  1.2778234E+09  0.7343  0.0238  0.0868  0.7542271  9.5245E-001
  236   0.258773 4809.0  1.2814934E+09  0.7342  0.0238  0.0869  0.7541634  9.5232E-001
  237   0.258610 4808.0  1.2844295E+09  0.7343  0.0238  0.0869  0.7542268  9.5228E-001
  238   0.258810 4809.0  1.2880995E+09  0.7342  0.0238  0.0869  0.7541949  9.5241E-001
  239   0.258469 4807.0  1.2910355E+09  0.7346  0.0238  0.0868  0.7542965  9.5213E-001
  240   0.258896 4809.0  1.2947055E+09  0.7343  0.0238  0.0868  0.7542265  9.5243E-001
  241   0.258822 4809.0  1.2992930E+09  0.7344  0.0238  0.0868  0.7542263  9.5223E-001
  242   0.258455 4806.0  1.3029630E+09  0.7348  0.0238  0.0868  0.7543663  9.5191E-001
  243   0.258975 4809.0  1.3119230E+09  0.7344  0.0238  0.0868  0.7542258  9.5219E-001
  244   0.258918 4809.0  1.3165106E+09  0.7345  0.0238  0.0868  0.7542256  9.5214E-001
  245   0.258949 4809.0  1.3201806E+09  0.7345  0.0238  0.0868  0.7542255  9.5209E-001
  246   0.258972 4809.0  1.3231166E+09  0.7345  0.0238  0.0868  0.7542254  9.5205E-001
  247   0.259031 4809.0  1.3267866E+09  0.7345  0.0238  0.0868  0.7542252  9.5202E-001
  248   0.259090 4809.0  1.3339546E+09  0.7346  0.0238  0.0868  0.7542249  9.5197E-001
  249   0.259149 4810.0  1.3429146E+09  0.7346  0.0238  0.0868  0.7542246  9.5195E-001
  250   0.259186 4810.0  1.3500826E+09  0.7346  0.0238  0.0868  0.7542243  9.5189E-001
  251   0.259228 4810.0  1.3558170E+09  0.7347  0.0238  0.0868  0.7542241  9.5184E-001
  252   0.259376 4811.0  1.3629850E+09  0.7345  0.0239  0.0868  0.7541603  9.5189E-001
  253   0.259271 4810.0  1.3666550E+09  0.7347  0.0238  0.0868  0.7541919  9.5173E-001
  254   0.259357 4810.0  1.3695910E+09  0.7347  0.0238  0.0868  0.7541918  9.5171E-001
  255   0.259454 4811.0  1.3719398E+09  0.7347  0.0239  0.0867  0.7541599  9.5161E-001
  256   0.259462 4811.0  1.3748759E+09  0.7347  0.0239  0.0867  0.7541598  9.5161E-001
  257   0.259474 4811.0  1.3772247E+09  0.7347  0.0239  0.0867  0.7541597  9.5160E-001
  258   0.259487 4811.0  1.3791037E+09  0.7347  0.0239  0.0867  0.7541596  9.5157E-001
  259   0.259511 4811.0  1.3814525E+09  0.7347  0.0239  0.0867  0.7541595  9.5156E-001
  260   0.259533 4811.0  1.3833316E+09  0.7347  0.0239  0.0867  0.7541595  9.5153E-001
  261   0.259559 4811.0  1.3856804E+09  0.7347  0.0238  0.0867  0.7541594  9.5152E-001
  262   0.259001 4807.0  1.3875594E+09  0.7351  0.0238  0.0867  0.7543630  9.5142E-001
  263   0.259447 4809.0  1.3899082E+09  0.7351  0.0238  0.0867  0.7543629  9.5137E-001
  264   0.259422 4809.0  1.3928442E+09  0.7353  0.0238  0.0867  0.7543277  9.5096E-001
  265   0.259641 4810.0  1.3965143E+09  0.7351  0.0238  0.0867  0.7542924  9.5112E-001
  266   0.259743 4811.0  1.4036823E+09  0.7349  0.0238  0.0867  0.7542223  9.5140E-001
  267   0.259392 4809.0  1.4073523E+09  0.7353  0.0238  0.0867  0.7543271  9.5109E-001
  268   0.259679 4810.0  1.4119398E+09  0.7352  0.0238  0.0867  0.7542919  9.5105E-001
